,frame,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,name_1_label_polished,name_2_label_polished
16955,21226,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16956,21227,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16957,21228,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16958,21229,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16959,21230,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16960,21231,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16961,21232,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16962,21233,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16963,21234,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16964,21235,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16965,21236,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16966,21237,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16967,21238,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16968,21239,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16969,21240,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16970,21241,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16971,21242,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16972,21243,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16973,21244,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16974,21245,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16975,21246,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16976,21247,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16977,21248,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16978,21249,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16979,21250,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16980,21251,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16981,21252,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16982,21253,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16983,21254,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16984,21255,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16985,21256,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16986,21257,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16987,21258,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16988,21259,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16989,21260,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-40,7-6-3-40,M. Cilic,N. Djokovic
16990,21261,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16991,21262,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16992,21263,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16993,21264,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16994,21265,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16995,21266,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16996,21267,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16997,21268,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16998,21269,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
16999,21270,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17000,21271,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17001,21272,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17002,21273,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17003,21274,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17004,21275,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17005,21276,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17006,21277,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17007,21278,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17008,21279,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17009,21280,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17010,21281,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17011,21282,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17012,21283,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17013,21284,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17014,21285,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17015,21286,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17016,21287,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17017,21288,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17018,21289,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17019,21290,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17020,21291,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17021,21292,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17022,21293,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17023,21294,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17024,21295,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17025,21296,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17026,21297,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17027,21298,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17028,21299,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17029,21300,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17030,21301,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17031,21302,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17032,21303,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17033,21304,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17034,21305,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17035,21306,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17036,21307,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17037,21308,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17038,21309,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17039,21310,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17040,21311,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17041,21312,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17042,21313,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17043,21314,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17044,21315,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17045,21316,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17046,21317,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17047,21318,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17048,21319,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17049,21320,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17050,21321,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17051,21322,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17052,21323,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17053,21324,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17054,21325,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17055,21326,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17056,21327,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17057,21328,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17058,21329,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17059,21330,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17060,21331,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17061,21332,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17062,21333,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17063,21334,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17064,21335,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17065,21336,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17066,21337,193.71,906.18,543.62,995.18,name_2,Cilic,Djokovic,5-7-4-Ad,7-6-3,M. Cilic,N. Djokovic
17067,21338,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17068,21339,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17069,21340,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17070,21341,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17071,21342,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17072,21343,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17073,21344,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17074,21345,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17075,21346,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17076,21347,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17077,21348,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17078,21349,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17079,21350,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17080,21351,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17081,21352,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17082,21353,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17083,21354,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17084,21355,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17085,21356,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17086,21357,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17087,21358,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17088,21359,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17089,21360,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17090,21361,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17091,21362,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17092,21363,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17093,21364,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17094,21365,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17095,21366,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17096,21367,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17097,21368,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17098,21369,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17099,21370,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17100,21371,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17101,21372,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17102,21373,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17103,21374,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17104,21375,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17105,21376,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17106,21377,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17107,21378,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17108,21379,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17109,21380,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17110,21381,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17111,21382,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17112,21383,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17113,21384,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17114,21385,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17115,21386,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17116,21387,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17117,21388,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17118,21389,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17119,21390,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17120,21391,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17121,21392,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17122,21393,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17123,21394,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17124,21395,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17125,21396,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17126,21397,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17127,21398,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17128,21399,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17129,21400,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17130,21401,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17131,21402,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17132,21403,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17133,21404,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17134,21405,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17135,21406,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17136,21407,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17137,21408,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17138,21409,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17139,21410,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17140,21411,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17141,21412,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17142,21413,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17143,21414,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17144,21415,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17145,21416,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17146,21417,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17147,21418,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17148,21419,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17149,21420,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17150,21421,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17151,21422,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17152,21423,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17153,21424,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17154,21425,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17155,21426,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17156,21427,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17157,21428,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17158,21429,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17159,21430,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17160,21431,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17161,21432,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17162,21433,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17163,21434,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17164,21435,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17165,21436,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17166,21437,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
17167,21438,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30,B. Coric,N. Djokovic
