frame_1,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,frame_2,serving_pred,name_1_pred,name_2_pred,score_1_pred,score_2_pred
20219,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20219,name_2,Wawrinka,Federer,7-6-4,6-6-5
20220,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20220,name_2,Wawrinka,Federer,7-6-4,6-6-5
20221,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20221,name_2,Wawrinka,Federer,7-6-4,6-6-5
20222,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20222,name_2,Wawrinka,Federer,7-6-4,6-6-5
20223,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20223,name_2,Wawrinka,Federer,7-6-4,6-6-5
20224,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20224,name_2,Wawrinka,Federer,7-6-4,6-6-5
20225,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20225,name_2,Wawrinka,Federer,7-6-4,6-6-5
20226,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20226,name_2,Wawrinka,Federer,7-6-4,6-6-5
20227,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20227,name_2,Wawrinka,Federer,7-6-4,6-6-5
20228,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20228,name_2,Wawrinka,Federer,7-6-4,6-6-5
20229,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20229,name_2,Wawrinka,Federer,7-6-4,6-6-5
20230,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20230,name_2,Wawrinka,Federer,7-6-4,6-6-5
20231,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20231,name_2,Wawrinka,Federer,7-6-4,6-6-5
20232,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20232,name_2,Wawrinka,Federer,7-6-4,6-6-5
20233,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20233,name_2,Wawrinka,Federer,7-6-4,6-6-5
20234,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20234,name_2,Wawrinka,Federer,7-6-4,6-6-5
20235,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20235,name_2,Wawrinka,Federer,7-6-4,6-6-5
20236,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20236,name_2,Wawrinka,Federer,7-6-4,6-6-5
20237,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20237,name_2,Wawrinka,Federer,7-6-4,6-6-5
20238,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20238,name_2,Wawrinka,Federer,7-6-4,6-6-5
20239,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20239,name_2,Wawrinka,Federer,7-6-4,6-6-5
20240,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20240,name_2,Wawrinka,Federer,7-6-4,6-6-5
20241,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20241,name_2,Wawrinka,Federer,7-6-4,6-6-5
20242,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20242,name_2,Wawrinka,Federer,7-6-4,6-6-5
20243,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20243,name_2,Wawrinka,Federer,7-6-4,6-6-5
20244,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20244,name_2,Wawrinka,Federer,7-6-4,6-6-5
20245,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20245,name_2,Wawrinka,Federer,7-6-4,6-6-5
20246,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20246,name_2,Wawrinka,Federer,7-6-4,6-6-5
20247,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20247,name_2,Wawrinka,Federer,7-6-4,6-6-5
20248,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20248,name_2,Wawrinka,Federer,7-6-4,6-6-5
20249,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20249,name_2,Wawrinka,Federer,7-6-4,6-6-5
20250,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20250,name_2,Wawrinka,Federer,7-6-4,6-6-5
20251,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20251,name_2,Wawrinka,Federer,7-6-4,6-6-5
20252,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20252,name_2,Wawrinka,Federer,7-6-4,6-6-5
20253,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20253,name_2,Wawrinka,Federer,7-6-4,6-6-5
20254,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20254,name_2,Wawrinka,Federer,7-6-4,6-6-5
20255,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20255,name_2,Wawrinka,Federer,7-6-4,6-6-5
20256,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20256,name_2,Wawrinka,Federer,7-6-4,6-6-5
20257,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20257,name_2,Wawrinka,Federer,7-6-4,6-6-5
20258,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20258,name_2,Wawrinka,Federer,7-6-4,6-6-5
20259,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20259,name_2,Wawrinka,Federer,7-6-4,6-6-5
20260,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20260,name_2,Wawrinka,Federer,7-6-4,6-6-5
20261,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20261,name_2,Wawrinka,Federer,7-6-4,6-6-5
20262,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20262,name_2,Wawrinka,None,7-6-4,None
20263,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20263,name_2,Wawrinka,Federer,7-6-4,6-6-5
20264,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20264,name_2,Wawrinka,Federer,7-6-4,6-6-5
20265,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20265,name_2,Wawrinka,Federer,7-6-4,6-6-5
20266,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20266,name_2,Wawrinka,Federer,7-6-4,6-6-5
20267,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20267,name_2,Wawrinka,Federer,7-6-4,6-6-5
20268,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20268,name_2,Wawrinka,Federer,7-6-4,6-6-5
20269,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20269,name_2,Wawrinka,Federer,7-6-4,6-6-5
20270,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20270,name_2,Wawrinka,Federer,7-6-4,6-6-5
20271,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20271,name_2,Wawrinka,Federer,7-6-4,6-6-5
20272,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20272,name_2,Wawrinka,Federer,7-6-4,6-6-5
20273,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20273,name_2,Wawrinka,Federer,7-6-4,6-6-5
20274,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20274,name_2,Wawrinka,Federer,7-6-4,6-6-5
20275,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20275,name_2,Wawrinka,Federer,7-6-4,6-6-5
20276,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20276,name_2,Wawrinka,Federer,7-6-4,6-6-5
20277,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20277,name_2,Wawrinka,Federer,7-6-4,6-6-5
20278,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20278,name_2,Wawrinka,Federer,7-6-4,6-6-5
20279,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20279,name_2,Wawrinka,Federer,7-6-4,6-6-5
20280,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20280,name_2,Wawrinka,Federer,7-6-4,6-6-5
20281,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20281,name_2,Wawrinka,Federer,7-6-4,6-6-5
20282,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20282,name_2,Wawrinka,Federer,7-6-4,6-6-5
20283,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20283,name_2,Wawrinka,Federer,7-6-4,6-6-5
20284,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20284,name_2,Wawrinka,Federer,7-6-4,6-6-5
20285,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20285,name_2,Wawrinka,Federer,7-6-4,6-6-5
20286,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20286,name_2,Wawrinka,Federer,7-6-4,6-6-5
20287,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20287,name_2,Wawrinka,Federer,7-6-4,6-6-5
20288,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20288,name_2,Wawrinka,Federer,7-6-4,6-6-5
20289,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20289,name_2,Wawrinka,Federer,7-6-4,6-6-5
20290,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20290,name_2,Wawrinka,Federer,7-6-4,6-6-5
20291,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20291,name_2,Wawrinka,Federer,7-6-4,6-6-5
20292,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20292,name_2,Wawrinka,Federer,7-6-4,6-6-5
20293,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20293,name_2,Wawrinka,Federer,7-6-4,6-6-5
20294,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20294,name_2,Wawrinka,Federer,7-6-4,6-6-5
20295,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20295,name_2,Wawrinka,Federer,7-6-4,6-6-5
20296,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20296,name_2,Wawrinka,Federer,7-6-4,6-6-5
20297,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20297,name_2,Wawrinka,Federer,7-6-4,6-6-5
20298,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20298,name_2,Wawrinka,Federer,7-6-4,6-6-5
20299,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20299,name_2,Wawrinka,Federer,7-6-4,6-6-5
20300,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20300,name_2,Wawrinka,Federer,7-6-4,6-6-5
20301,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20301,name_2,Wawrinka,Federer,7-6-4,6-6-5
20302,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20302,name_2,Wawrinka,Federer,7-6-4,6-6-5
20303,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20303,name_2,Wawrinka,Federer,7-6-4,6-6-5
20304,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20304,name_2,Wawrinka,Federer,7-6-4,6-6-5
20305,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20305,name_2,Wawrinka,Federer,7-6-4,6-6-5
20306,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20306,name_2,Wawrinka,Federer,7-6-4,6-6-5
20307,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20307,name_2,Wawrinka,Federer,7-6-4,6-6-5
20308,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20308,name_2,Wawrinka,Federer,7-6-4,6-6-5
20309,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20309,name_2,Wawrinka,Federer,7-6-4,6-6-5
20310,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20310,name_2,Wawrinka,Federer,7-6-4,6-6-5
20311,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20311,name_2,Wawrinka,Federer,7-6-4,6-6-5
20312,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20312,name_2,Wawrinka,Federer,7-6-4,6-6-5
20313,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20313,name_2,Wawrinka,Federer,7-6-4,6-6-5
20314,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20314,name_2,Wawrinka,Federer,7-6-4,6-6-5
20315,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20315,name_2,Wawrinka,Federer,7-6-4,6-6-5
20316,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20316,name_2,Wawrinka,Federer,7-6-4,6-6-5
20317,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20317,name_2,Wawrinka,Federer,7-6-4,6-6-5
20318,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20318,name_2,Wawrinka,Federer,7-6-4,6-6-5
20319,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20319,name_2,Wawrinka,Federer,7-6-4,6-6-5
20320,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20320,name_2,Wawrinka,Federer,7-6-4,6-6-5
20321,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20321,name_2,Wawrinka,Federer,7-6-4,6-6-5
20322,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20322,name_2,Wawrinka,Federer,7-6-4,6-6-5
20323,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20323,name_2,Wawrinka,Federer,7-6-4,6-6-5
20324,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20324,name_2,Wawrinka,Federer,7-6-4,6-6-5
20325,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20325,name_2,None,Federer,None,665
20326,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20326,name_2,None,Federer,None,665
20327,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20327,name_2,Wawrinka,Federer,7-6-4,6-6-5
20328,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20328,name_2,Wawrinka,Federer,7-6-4,6-6-5
20329,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20329,name_2,Wawrinka,Federer,7-6-4,6-6-5
20330,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20330,name_2,Wawrinka,Federer,7-6-4,6-6-5
20331,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20331,name_2,Wawrinka,Federer,7-6-4,6-6-5
20332,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20332,name_2,Wawrinka,Federer,7-6-4,6-6-5
20333,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20333,name_2,Wawrinka,Federer,7-6-4,6-6-5
20334,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20334,name_2,Wawrinka,Federer,7-6-4,6-6-5
20335,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20335,name_2,Wawrinka,Federer,7-6-4,6-6-5
20336,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20336,name_2,Wawrinka,Federer,7-6-4,6-6-5
20337,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20337,name_2,Wawrinka,Federer,7-6-4,6-6-5
20338,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20338,name_2,Wawrinka,Federer,7-6-4,6-6-5
20339,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20339,name_2,Wawrinka,Federer,7-6-4,6-6-5
20340,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20340,name_2,Wawrinka,Federer,7-6-4,6-6-5
20341,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20341,name_2,Wawrinka,Federer,7-6-4,6-6-5
20342,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20342,name_2,Wawrinka,Federer,7-6-4,6-6-5-6
20343,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20343,name_2,Wawrinka,Federer,7-6-4,6-6-5-0
20344,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20344,name_2,Wawrinka,Federer,7-6-4,6-6-5
20345,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20345,name_2,Wawrinka,Federer,7-6-4,6-6-5-5
20346,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20346,name_2,Wawrinka,Federer,7-6-4,6-6-5
20347,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20347,name_2,Wawrinka,Federer,7-6-4,6-6-5
20348,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20348,name_2,Wawrinka,None,7-6-4,None
20349,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20349,name_2,Wawrinka,None,7-6-4,None
20350,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20350,name_2,Wawrinka,None,7-6-4,None
20351,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20351,name_2,Wawrinka,None,7-6-4,None
20352,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20352,name_2,Wawrinka,None,7-6-4,None
20353,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20353,name_2,Wawrinka,None,7-6-4,None
20354,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20354,name_2,Wawrinka,None,7-6-4,None
20355,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20355,name_2,Wawrinka,None,7-6-4,None
20356,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20356,name_2,Wawrinka,None,7-6-4,None
20357,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20357,name_2,Wawrinka,None,7-6-4,None
20358,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20358,name_2,Wawrinka,None,7-6-4,None
20359,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20359,name_2,Wawrinka,None,7-6-4,None
20360,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20360,name_2,Wawrinka,None,7-6-4,None
20361,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20361,name_2,Wawrinka,None,7-6-4,None
20362,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20362,name_2,Wawrinka,None,7-6-4,None
20363,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20363,name_2,Wawrinka,None,7-6-4,None
20364,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20364,name_2,Wawrinka,None,7-6-4,None
20365,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20365,name_2,Wawrinka,None,7-6-4,None
20366,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20366,name_2,Wawrinka,None,7-6-4,None
20367,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20367,name_2,Wawrinka,Federer,7-6-4,6-6-5
20368,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20368,name_2,Wawrinka,Federer,7-6-4,6-6-5
20369,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20369,name_2,Wawrinka,Federer,7-6-4,6-6-5
20370,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20370,name_2,Wawrinka,Federer,7-6-4,6-6-5
20371,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20371,name_2,Wawrinka,Federer,7-6-4,6-6-5
20372,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20372,name_2,Wawrinka,Federer,7-6-4,6-6-5
20373,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20373,name_2,None,Federer,None,665
20374,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20374,name_2,None,Federer,None,665
20375,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20375,name_2,None,Federer,None,665
20376,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20376,name_2,None,Federer,None,665
20377,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20377,name_2,None,Federer,None,665
20378,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20378,name_2,Wawrinka,Federer,7-6-4,6-6-5
20379,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20379,name_2,Wawrinka,Federer,7-6-4,6-6-5
20380,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20380,name_2,Wawrinka,Federer,7-6-4,6-6-5
20381,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20381,name_2,Wawrinka,Federer,7-6-4,6-6-5
20382,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20382,name_2,Wawrinka,Federer,7-6-4,6-6-5
20383,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20383,name_2,Wawrinka,Federer,7-6-4,6-6-5
20384,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20384,name_2,Wawrinka,Federer,7-6-4,6-6-5
20385,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20385,name_2,Wawrinka,Federer,7-6-4,6-6-5
20386,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20386,name_2,Wawrinka,Federer,7-6-4,6-6-5
20387,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20387,name_2,Wawrinka,Federer,7-6-4,6-6-5
20388,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20388,name_2,Wawrinka,Federer,7-6-4,6-6-5
20389,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20389,name_2,Wawrinka,Federer,7-6-4,6-6-5
20390,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20390,name_2,Wawrinka,Federer,7-6-4,6-6-5
20391,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20391,name_2,Wawrinka,Federer,7-6-4,6-6-5
20392,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20392,name_2,Wawrinka,Federer,7-6-4,6-6-5
20393,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20393,name_2,Wawrinka,Federer,7-6-4,6-6-5
20394,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20394,name_2,Wawrinka,Federer,7-6-4,6-6-5
20395,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20395,name_2,Wawrinka,Federer,7-6-4,6-6-5
20396,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20396,name_2,Wawrinka,Federer,7-6-4,6-6-5
20397,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20397,name_2,Wawrinka,Federer,7-6-4,6-6-5
20398,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20398,name_2,Wawrinka,Federer,7-6-4,6-6-5
20399,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20399,name_2,Wawrinka,Federer,7-6-4,6-6-5
20400,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20400,name_2,Wawrinka,Federer,7-6-4,6-6-5
20401,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20401,name_2,Wawrinka,Federer,7-6-4,6-6-5
20402,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20402,name_2,Wawrinka,Federer,7-6-4,6-6-5
20403,192.92,906.35,525.27,995.56,name_2,Wawrinka,Federer,7-6-4,6-6-5,20403,name_2,Wawrinka,Federer,7-6-4,6-6-5
